circuit,pilote,team,round,annee,forme_recent_norm,performance_norm,pref_circuit_norm,forme_brute,performance_brute,pref_circuit_brute,experience,is_rookie,best_recent_pts,avg_recent_pts,is_wet,wet_avg_pts,wet_race_count,pts_sur_le_weekend,position_reelle
Monaco Grand Prix,norris,mclaren,6,2023,0.08706488214558962,0.23127302394956112,0.3599999999856,17.914,142.43909627948318,9.0,87,0,2.0,1.3333333333333333,0,5.333333333333333,3,2.0,9
Monaco Grand Prix,piastri,mclaren,6,2023,0.03285467250776967,0.008659533512560333,0.0,6.760000000000001,5.333333333333333,0.0,5,1,1.0,0.3333333333333333,0,0.3333333333333333,0,1.0,10
Monaco Grand Prix,bottas,alfa,6,2023,0.01944063461998205,0.19582603443851995,0.0799999999968,4.0,120.60759571985812,2.0,206,0,0.0,0.0,0,0.6666666666666666,3,0.0,11
Monaco Grand Prix,de_vries,alphatauri,6,2023,0.0,0.00649465013442025,0.0,0.0,4.0,0.0,6,1,0.0,0.0,0,0.0,0,0.0,12
Monaco Grand Prix,zhou,alfa,6,2023,0.016427336253884834,0.015565962506197647,0.0,3.3800000000000003,9.586944444444445,0.0,27,0,0.0,0.0,0,0.0,3,0.0,13
Monaco Grand Prix,albon,williams,6,2023,0.0048601586549955125,0.02279176315608146,0.0,1.0,14.037253853161396,0.0,64,0,0.0,0.0,0,0.0,3,0.0,14
Monaco Grand Prix,tsunoda,alphatauri,6,2023,0.01889143669196756,0.02615216475792409,0.0,3.8870000000000005,16.106896732942232,0.0,49,0,1.0,0.3333333333333333,0,0.0,3,0.0,15
Monaco Grand Prix,perez,red_bull,6,2023,0.8525923600208569,0.6882758541248448,0.99999999996,175.42480000000003,423.9032680003073,25.0,242,0,25.0,14.333333333333334,0,17.666666666666668,3,0.0,16
Monaco Grand Prix,hulkenberg,haas,6,2023,0.0492820087616545,0.036281911476196776,0.0,10.14,22.3457219251337,0.0,189,0,0.0,0.0,0,0.0,0,0.0,17
Monaco Grand Prix,sargeant,williams,6,2023,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0.0,0.0,0,0.0,0,0.0,18
Monaco Grand Prix,kevin_magnussen,haas,6,2023,0.02019930538602685,0.04682374452656464,0.0,4.1561,28.838347598377226,0.0,147,0,1.0,0.3333333333333333,0,0.0,3,0.0,19
Monaco Grand Prix,stroll,aston_martin,6,2023,0.20151189815342396,0.08479640657874,0.0,41.462,52.22538848048936,0.0,127,0,6.0,2.0,0,0.0,3,0.0,20
Spanish Grand Prix,max_verstappen,red_bull,7,2023,0.9999999999952482,0.99999999999844,0.99999999996,210.4445,641.0394577454723,25.0,169,0,26.0,25.666666666666668,0,21.666666666666668,3,26.0,1
Spanish Grand Prix,hamilton,mercedes,7,2023,0.4829078450589923,0.6810462157023283,0.399999999984,101.62530000000001,436.5774968141075,10.0,264,0,18.0,13.0,0,11.0,3,18.0,2
Spanish Grand Prix,russell,mercedes,7,2023,0.35817044398709325,0.4869467918920768,0.599999999976,75.37500000000001,312.1521074258812,15.0,88,0,15.0,12.333333333333334,0,9.666666666666666,3,15.0,3
Spanish Grand Prix,perez,red_bull,7,2023,0.5754296263358015,0.6612748449065967,0.7599999999696,121.096,423.9032680003073,19.0,243,0,18.0,10.0,0,17.666666666666668,3,12.0,4
Spanish Grand Prix,sainz,ferrari,7,2023,0.27700605147543894,0.46382152321327097,0.4799999999808,58.29440000000001,297.327897731778,12.0,169,0,10.0,8.0,0,10.0,3,10.0,5
Spanish Grand Prix,stroll,aston_martin,7,2023,0.12231253370783124,0.08146985002153209,0.0,25.740000000000002,52.22538848048936,0.0,128,0,8.0,2.6666666666666665,0,0.0,3,8.0,6
Spanish Grand Prix,alonso,aston_martin,7,2023,0.6611947568092243,0.32053677369683725,0.0799999999968,139.1448,205.47671959842427,2.0,224,0,18.0,13.0,0,5.333333333333333,3,6.0,7
Spanish Grand Prix,ocon,alpine,7,2023,0.24346324090083868,0.19172295739280729,0.2399999999904,51.23550000000001,122.9019806446352,6.0,117,0,15.0,7.0,0,4.666666666666667,3,4.0,8
Spanish Grand Prix,zhou,alfa,7,2023,0.012354801384629417,0.01495531098529668,0.0,2.6,9.586944444444445,0.0,28,0,2.0,0.6666666666666666,0,0.0,3,2.0,9
Spanish Grand Prix,gasly,alpine,7,2023,0.13269341797893178,0.08064682054243533,0.0,27.9246,51.6977941094998,0.0,114,0,6.0,3.6666666666666665,0,0.0,3,1.0,10
Spanish Grand Prix,leclerc,ferrari,7,2023,0.3201832312067069,0.554006674706698,0.0,67.38080000000001,355.1401383419079,0.0,109,0,8.0,4.666666666666667,0,11.666666666666666,3,0.0,11
Spanish Grand Prix,tsunoda,alphatauri,7,2023,0.01420802159232383,0.02512621733077845,0.0399999999984,2.99,16.106896732942232,1.0,50,0,0.0,0.0,0,0.0,3,0.0,12
Spanish Grand Prix,piastri,mclaren,7,2023,0.03828135209027425,0.010139781446293928,0.0,8.0561,6.5,0.0,6,1,1.0,0.3333333333333333,0,0.3333333333333333,0,0.0,13
Spanish Grand Prix,de_vries,alphatauri,7,2023,0.0,0.006239865505411648,0.0,0.0,4.0,0.0,7,1,0.0,0.0,0,0.0,0,0.0,14
Spanish Grand Prix,hulkenberg,haas,7,2023,0.03706440415388825,0.03485857485854063,0.0,7.800000000000001,22.3457219251337,0.0,190,0,0.0,0.0,0,0.0,0,0.0,15
Spanish Grand Prix,albon,williams,7,2023,0.0,0.021897644027262134,0.0,0.0,14.037253853161396,0.0,65,0,0.0,0.0,0,0.0,3,0.0,16
Spanish Grand Prix,norris,mclaren,7,2023,0.09262394598056675,0.22535558740807551,0.1599999999936,19.492200000000004,144.46182355221046,4.0,88,0,2.0,0.6666666666666666,0,5.333333333333333,3,0.0,17
Spanish Grand Prix,kevin_magnussen,haas,7,2023,0.015191653856407786,0.044986852603046225,0.0,3.197,28.838347598377226,0.0,148,0,1.0,0.3333333333333333,0,0.0,3,0.0,18
Spanish Grand Prix,bottas,alfa,7,2023,0.0,0.18814379405574405,0.3199999999872,0.0,120.60759571985812,8.0,207,0,0.0,0.0,0,0.6666666666666666,3,0.0,19
Spanish Grand Prix,sargeant,williams,7,2023,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0.0,0.0,0,0.0,0,0.0,20
Canadian Grand Prix,max_verstappen,red_bull,8,2023,0.9999999999954858,0.9999999999985012,0.99999999996,221.52360000000004,667.1923989219429,25.0,170,0,26.0,25.333333333333332,0,21.666666666666668,3,25.0,1
Canadian Grand Prix,alonso,aston_martin,8,2023,0.5084451498598413,0.317005089696051,0.0799999999968,112.63260000000001,211.50338626509094,2.0,225,0,18.0,14.0,0,5.333333333333333,3,18.0,2
Canadian Grand Prix,hamilton,mercedes,8,2023,0.5502384396039508,0.6814307568196959,0.599999999976,121.89080000000001,454.6454213424094,15.0,265,0,18.0,15.333333333333334,0,11.0,3,15.0,3
Canadian Grand Prix,leclerc,ferrari,8,2023,0.21314207605775118,0.532290444128583,0.399999999984,47.216,355.1401383419079,10.0,110,0,12.0,6.666666666666667,0,11.666666666666666,3,12.0,4
Canadian Grand Prix,sainz,ferrari,8,2023,0.3035748787022982,0.4607167613980736,0.7599999999696,67.24900000000001,307.3867212611898,19.0,170,0,10.0,8.0,0,10.0,3,10.0,5
Canadian Grand Prix,perez,red_bull,8,2023,0.48840484715629207,0.6534133917471777,0.0,108.1932,435.95244832817616,0.0,244,0,12.0,7.0,0,17.666666666666668,3,9.0,6
Canadian Grand Prix,albon,williams,8,2023,0.0,0.021039289230245898,0.0,0.0,14.037253853161396,0.0,66,0,6.0,2.0,0,0.0,3,6.0,7
Canadian Grand Prix,ocon,alpine,8,2023,0.21559508783616912,0.1902537845974177,0.3199999999872,47.7594,126.93587894971995,8.0,118,0,15.0,7.666666666666667,0,4.666666666666667,3,4.0,8
Canadian Grand Prix,stroll,aston_martin,8,2023,0.19252485965291047,0.09035984834612631,0.0399999999984,42.64880000000001,60.287403984365326,1.0,129,0,8.0,3.3333333333333335,0,0.0,3,2.0,9
Canadian Grand Prix,bottas,alfa,8,2023,0.0,0.18076883956495382,0.2399999999904,0.0,120.60759571985812,6.0,208,0,1.0,0.3333333333333333,0,0.6666666666666666,3,1.0,10
Canadian Grand Prix,piastri,mclaren,8,2023,0.027974446063408254,0.009742317224376405,0.0,6.197,6.5,0.0,7,1,1.0,0.3333333333333333,0,0.3333333333333333,0,0.0,11
Canadian Grand Prix,gasly,alpine,8,2023,0.10291499415817133,0.07899743739101116,0.0,22.7981,52.706489761673716,0.0,115,0,6.0,2.3333333333333335,0,0.0,3,0.0,12
Canadian Grand Prix,norris,mclaren,8,2023,0.06768579058814642,0.21652198643961923,0.0,14.994,144.46182355221046,0.0,89,0,2.0,0.6666666666666666,0,5.333333333333333,3,0.0,13
Canadian Grand Prix,tsunoda,alphatauri,8,2023,0.010382640946561075,0.02414130730347618,0.0,2.3,16.106896732942232,0.0,51,0,0.0,0.0,0,0.0,3,0.0,14
Canadian Grand Prix,hulkenberg,haas,8,2023,0.02708515029537672,0.033492171015747,0.0,6.0,22.3457219251337,0.0,191,0,0.0,0.0,0,0.0,0,0.0,15
Canadian Grand Prix,zhou,alfa,8,2023,0.03481434935133406,0.01747008805930959,0.1599999999936,7.712200000000001,11.655909961685824,4.0,29,0,2.0,0.6666666666666666,0,0.0,3,0.0,16
Canadian Grand Prix,kevin_magnussen,haas,8,2023,0.007628983999864443,0.04322343546618837,0.0,1.6900000000000002,28.838347598377226,0.0,149,0,0.0,0.0,0,0.0,3,0.0,17
Canadian Grand Prix,de_vries,alphatauri,8,2023,0.0,0.005995272138077788,0.0,0.0,4.0,0.0,8,1,0.0,0.0,0,0.0,0,0.0,18
Canadian Grand Prix,russell,mercedes,8,2023,0.4134615905464995,0.490594088422053,0.4799999999808,91.59150000000001,327.32064675172387,12.0,89,0,15.0,8.333333333333334,0,9.666666666666666,3,0.0,19
Canadian Grand Prix,sargeant,williams,8,2023,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0.0,0.0,0,0.0,0,0.0,20
Austrian Grand Prix,max_verstappen,red_bull,9,2023,0.9999999999955071,0.9999999999985556,0.7599999999696,222.57450000000006,692.3385977523523,19.0,171,0,26.0,25.666666666666668,0,21.666666666666668,3,26.0,1
Austrian Grand Prix,leclerc,ferrari,9,2023,0.3171666116274902,0.5304460095706658,0.99999999996,70.5932,367.24824645001604,25.0,111,0,18.0,10.0,0,11.666666666666666,3,18.0,2
Austrian Grand Prix,perez,red_bull,9,2023,0.4513944769034575,0.6427334608615631,0.0,100.46890000000002,444.98918302205374,0.0,245,0,15.0,12.0,0,17.666666666666668,3,15.0,3
Austrian Grand Prix,norris,mclaren,9,2023,0.02417168184125238,0.20865776373149056,0.2399999999904,5.380000000000001,144.46182355221046,6.0,90,0,12.0,4.0,0,5.333333333333333,3,12.0,4
Austrian Grand Prix,alonso,aston_martin,9,2023,0.568402040662482,0.33160513226879157,0.0399999999984,126.51180000000002,229.58303228279004,1.0,226,0,18.0,11.333333333333334,0,5.333333333333333,3,10.0,5
Austrian Grand Prix,sainz,ferrari,9,2023,0.36073764065353064,0.4585114881987908,0.0,80.29100000000001,317.44520079335354,0.0,171,0,10.0,9.333333333333334,0,10.0,3,8.0,6
Austrian Grand Prix,russell,mercedes,9,2023,0.3165456959340959,0.47277538449233314,0.4799999999808,70.455,327.32064675172387,12.0,90,0,15.0,7.0,0,9.666666666666666,3,6.0,7
Austrian Grand Prix,hamilton,mercedes,9,2023,0.5515344300422935,0.6784278875163706,0.599999999976,122.75750000000001,469.701812319853,15.0,266,0,18.0,12.333333333333334,0,11.0,3,4.0,8
Austrian Grand Prix,stroll,aston_martin,9,2023,0.1315882996473918,0.08998889965390244,0.0,29.288200000000003,62.302788599749945,0.0,130,0,8.0,4.0,0,0.0,3,2.0,9
Austrian Grand Prix,gasly,alpine,9,2023,0.07879159562268456,0.07612819786836522,0.0,17.537,52.706489761673716,0.0,116,0,1.0,0.6666666666666666,0,0.0,3,1.0,10
Austrian Grand Prix,albon,williams,9,2023,0.07699264740535419,0.029070755490563597,0.0,17.1366,20.126806091967367,0.0,67,0,6.0,2.0,0,0.0,3,0.0,11
Austrian Grand Prix,zhou,alfa,9,2023,0.01974170446291133,0.016835562829386377,0.0,4.394,11.655909961685824,0.0,30,0,2.0,0.6666666666666666,0,0.0,3,0.0,12
Austrian Grand Prix,sargeant,williams,9,2023,0.0,0.0,0.0,0.0,0.0,0.0,8,1,0.0,0.0,0,0.0,0,0.0,13
Austrian Grand Prix,ocon,alpine,9,2023,0.21638777128459732,0.18916971091904422,0.399999999984,48.162400000000005,130.9694923950981,10.0,119,0,4.0,2.6666666666666665,0,4.666666666666667,3,0.0,14
Austrian Grand Prix,bottas,alfa,9,2023,0.012832107900892365,0.17565448583032506,0.0,2.8561000000000005,121.61238040885334,0.0,209,0,1.0,0.3333333333333333,0,0.6666666666666666,3,0.0,15
Austrian Grand Prix,piastri,mclaren,9,2023,0.007592963254965896,0.009388469776338608,0.0,1.6900000000000002,6.5,0.0,8,1,0.0,0.0,0,0.0,0,0.0,16
Austrian Grand Prix,de_vries,alphatauri,9,2023,0.0,0.00577751986236222,0.0,0.0,4.0,0.0,9,1,0.0,0.0,0,0.0,0,0.0,17
Austrian Grand Prix,kevin_magnussen,haas,9,2023,0.005840740965358381,0.04165353151183256,0.1599999999936,1.3,28.838347598377226,4.0,150,0,0.0,0.0,0,0.0,3,0.0,18
Austrian Grand Prix,tsunoda,alphatauri,9,2023,0.0044928776656602935,0.023264478948897722,0.0,1.0,16.106896732942232,0.0,52,0,0.0,0.0,0,0.0,3,0.0,19
Austrian Grand Prix,hulkenberg,haas,9,2023,0.0,0.03227571306532072,0.0,0.0,22.3457219251337,0.0,192,0,0.0,0.0,0,0.0,0,0.0,20
British Grand Prix,max_verstappen,red_bull,10,2023,0.9999999999956827,0.9999999999986082,0.2399999999904,231.6236,718.4897605430499,6.0,172,0,26.0,25.666666666666668,0,21.666666666666668,3,26.0,1
British Grand Prix,norris,mclaren,10,2023,0.1591944862261048,0.2179483971567024,0.3199999999872,36.873200000000004,156.59369168407858,8.0,91,0,18.0,10.0,0,5.333333333333333,3,18.0,2
British Grand Prix,hamilton,mercedes,10,2023,0.43043714025500673,0.6593229571351952,0.6399999999744,99.69940000000001,473.71679359326123,16.0,267,0,15.0,11.333333333333334,0,11.0,3,15.0,3
British Grand Prix,piastri,mclaren,10,2023,0.005612554161123424,0.00904675383971807,0.0,1.3,6.5,0.0,9,1,12.0,4.0,0,4.0,0,12.0,4
British Grand Prix,russell,mercedes,10,2023,0.29136322896159395,0.4640102046342501,0.0,67.48660000000001,333.38658081765794,0.0,91,0,10.0,5.333333333333333,0,9.666666666666666,3,10.0,5
British Grand Prix,perez,red_bull,10,2023,0.43559680446882104,0.6403016213946512,0.7199999999712,100.89450000000001,460.05015863180984,18.0,246,0,15.0,10.666666666666666,0,17.666666666666668,3,8.0,6
British Grand Prix,alonso,aston_martin,10,2023,0.5036058501788955,0.3335149619457031,0.399999999984,116.64700000000002,239.62708514622616,10.0,227,0,18.0,11.333333333333334,0,5.333333333333333,3,6.0,7
British Grand Prix,albon,williams,10,2023,0.056911299193791516,0.028012655429810282,0.0,13.182,20.126806091967367,0.0,68,0,6.0,3.3333333333333335,0,0.0,3,4.0,8
British Grand Prix,leclerc,ferrari,10,2023,0.4065811946606193,0.5364153839073414,0.4799999999808,94.1738,385.4089607357303,12.0,112,0,18.0,10.666666666666666,0,11.666666666666666,3,2.0,9
British Grand Prix,sainz,ferrari,10,2023,0.3320853315450926,0.45302206140668433,0.99999999996,76.9188,325.4917124212605,25.0,172,0,10.0,6.333333333333333,0,10.0,3,1.0,10
British Grand Prix,sargeant,williams,10,2023,0.0,0.0,0.0,0.0,0.0,0.0,9,1,0.0,0.0,0,0.0,0,0.0,11
British Grand Prix,bottas,alfa,10,2023,0.009485216532298587,0.16926111837246902,0.0,2.197,121.61238040885334,0.0,210,0,1.0,0.3333333333333333,0,0.6666666666666666,3,0.0,12
British Grand Prix,hulkenberg,haas,10,2023,0.0,0.03110096086576547,0.0,0.0,22.3457219251337,0.0,193,0,0.0,0.0,0,0.0,0,0.0,13
British Grand Prix,stroll,aston_martin,10,2023,0.10200255932425713,0.08951840277670761,0.0,23.626200000000004,64.31805577532246,0.0,131,0,2.0,1.3333333333333333,0,0.0,3,0.0,14
British Grand Prix,zhou,alfa,10,2023,0.014592640818920904,0.01622279203096759,0.0,3.3800000000000003,11.655909961685824,0.0,31,0,0.0,0.0,0,0.0,3,0.0,15
British Grand Prix,tsunoda,alphatauri,10,2023,0.0,0.022417712286875013,0.0,0.0,16.106896732942232,0.0,53,0,0.0,0.0,0,0.0,3,0.0,16
British Grand Prix,de_vries,alphatauri,10,2023,0.0,0.005567233132134197,0.0,0.0,4.0,0.0,10,0,0.0,0.0,0,0.0,0,0.0,17
British Grand Prix,gasly,alpine,10,2023,0.07057182428703046,0.07476103310024486,0.0,16.3461,53.71503677022072,0.0,117,0,1.0,0.3333333333333333,0,0.0,3,0.0,18
British Grand Prix,kevin_magnussen,haas,10,2023,0.004317349354710326,0.04013745105642209,0.0399999999984,1.0,28.838347598377226,1.0,151,0,0.0,0.0,0,0.0,3,0.0,19
British Grand Prix,ocon,alpine,10,2023,0.15994915889330816,0.18228442434019695,0.0,37.048,130.9694923950981,0.0,120,0,4.0,1.3333333333333333,0,4.666666666666667,3,0.0,20
Hungarian Grand Prix,max_verstappen,red_bull,11,2023,0.9999999999956977,0.9999999999986571,0.99999999996,232.43060000000003,744.6400495603909,25.0,173,0,26.0,26.0,0,21.666666666666668,3,26.0,1
Hungarian Grand Prix,norris,mclaren,11,2023,0.3432155662793831,0.23472997988886887,0.2399999999904,79.77380000000001,174.7893438579916,6.0,92,0,18.0,16.0,0,5.333333333333333,3,18.0,2
Hungarian Grand Prix,perez,red_bull,11,2023,0.37264370525923585,0.6286024335804771,0.399999999984,86.6138,468.08254729577743,10.0,247,0,15.0,12.666666666666666,0,17.666666666666668,3,15.0,3
Hungarian Grand Prix,hamilton,mercedes,11,2023,0.4877993689278099,0.6563879609086466,0.7599999999696,113.37950000000002,488.77276374251494,19.0,268,0,15.0,10.333333333333334,0,11.0,3,12.0,4
Hungarian Grand Prix,piastri,mclaren,11,2023,0.15175798711464086,0.02645573523960164,0.0,35.2732,19.700000000000003,0.0,10,0,12.0,7.333333333333333,0,7.333333333333333,0,10.0,5
Hungarian Grand Prix,russell,mercedes,11,2023,0.30651299785696673,0.4612903599157177,0.599999999976,71.24300000000001,343.4952764698319,15.0,92,0,10.0,8.0,0,9.666666666666666,3,8.0,6
Hungarian Grand Prix,leclerc,ferrari,11,2023,0.31638777338131724,0.5202871643540758,0.3199999999872,73.53819999999999,387.42665985077457,8.0,113,0,18.0,8.666666666666666,0,11.666666666666666,3,6.0,7
Hungarian Grand Prix,sainz,ferrari,11,2023,0.23375622658878067,0.4384635139627467,0.4799999999808,54.332100000000004,326.4974927680813,12.0,173,0,8.0,4.333333333333333,0,10.0,3,4.0,8
Hungarian Grand Prix,alonso,aston_martin,11,2023,0.4101293031106484,0.32989549928236467,0.1599999999936,95.3266,245.65340093569984,4.0,228,0,10.0,6.0,0,5.333333333333333,3,2.0,9
Hungarian Grand Prix,stroll,aston_martin,11,2023,0.07819108155260886,0.0863746931328864,0.0,18.174,64.31805577532246,0.0,132,0,2.0,1.0,0,0.0,3,1.0,10
Hungarian Grand Prix,albon,williams,11,2023,0.0927778012013359,0.03247848020087756,0.0,21.564400000000003,24.18477710646012,0.0,69,0,4.0,1.3333333333333333,0,0.0,3,0.0,11
Hungarian Grand Prix,bottas,alfa,11,2023,0.0072709875549636285,0.1633170019266163,0.0,1.6900000000000002,121.61238040885334,0.0,211,0,0.0,0.0,0,0.6666666666666666,3,0.0,12
Hungarian Grand Prix,ricciardo,alphatauri,11,2023,0.06820186326555883,0.10875968537882275,0.0,15.852200000000002,80.98681751076785,0.0,232,0,2.0,0.6666666666666666,0,0.0,3,0.0,13
Hungarian Grand Prix,hulkenberg,haas,11,2023,0.0,0.030008756496908557,0.0,0.0,22.3457219251337,0.0,194,0,0.0,0.0,0,0.0,0,0.0,14
Hungarian Grand Prix,tsunoda,alphatauri,11,2023,0.0,0.02163044647199616,0.0,0.0,16.106896732942232,0.0,54,0,0.0,0.0,0,0.0,3,0.0,15
Hungarian Grand Prix,zhou,alfa,11,2023,0.011186134699944042,0.015653079589999768,0.0,2.6,11.655909961685824,0.0,32,0,0.0,0.0,0,0.0,3,0.0,16
Hungarian Grand Prix,kevin_magnussen,haas,11,2023,0.0,0.03872790298529288,0.0,0.0,28.838347598377226,0.0,152,0,0.0,0.0,0,0.0,3,0.0,17
Hungarian Grand Prix,sargeant,williams,11,2023,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0.0,0,0.0,0,0.0,18
Hungarian Grand Prix,ocon,alpine,11,2023,0.11599161211941976,0.17588295508983426,0.0799999999968,26.96,130.9694923950981,2.0,121,0,0.0,0.0,0,4.666666666666667,3,0.0,19
Hungarian Grand Prix,gasly,alpine,11,2023,0.040859508171295605,0.07213557315626529,0.0,9.497,53.71503677022072,0.0,118,0,1.0,0.3333333333333333,0,0.0,3,0.0,20
Belgian Grand Prix,max_verstappen,red_bull,12,2023,0.9999999999957233,0.9999999999987026,0.9999999999615384,233.8206,770.7894748477472,26.0,174,0,26.0,25.666666666666668,0,21.666666666666668,3,25.0,1
Belgian Grand Prix,perez,red_bull,12,2023,0.4681687584392985,0.626815812789287,0.692307692281065,109.46750000000002,483.1430311667452,18.0,248,0,18.0,13.666666666666666,0,17.666666666666668,3,18.0,2
Belgian Grand Prix,leclerc,ferrari,12,2023,0.28889926721474113,0.510488666839846,0.3076923076804734,67.5506,393.4792914297219,8.0,114,0,15.0,7.666666666666667,0,11.666666666666666,3,15.0,3
Belgian Grand Prix,hamilton,mercedes,12,2023,0.47681085413142893,0.6497459938801297,0.0,111.4882,500.81737340794245,0.0,269,0,15.0,13.333333333333334,0,11.0,3,13.0,4
Belgian Grand Prix,alonso,aston_martin,12,2023,0.27882145542232456,0.321309699524313,0.3846153846005917,65.19420000000001,247.662134560154,10.0,229,0,10.0,6.0,0,5.333333333333333,3,10.0,5
Belgian Grand Prix,russell,mercedes,12,2023,0.2991986163738387,0.45613142037804727,0.46153846152071004,69.9588,351.5812979752082,12.0,93,0,10.0,8.666666666666666,0,9.666666666666666,3,8.0,6
Belgian Grand Prix,norris,mclaren,12,2023,0.4757313940667515,0.2503704299840856,0.0,111.23580000000001,192.98289224508838,0.0,93,0,18.0,14.0,0,5.333333333333333,3,6.0,7
Belgian Grand Prix,ocon,alpine,12,2023,0.03934640489315592,0.16991603630913404,0.23076923076035502,9.2,130.9694923950981,6.0,122,0,4.0,1.3333333333333333,0,4.666666666666667,3,4.0,8
Belgian Grand Prix,stroll,aston_martin,12,2023,0.0720043486327894,0.08475151348574636,0.0,16.836100000000002,65.32557457231495,0.0,133,0,2.0,1.0,0,0.0,3,2.0,9
Belgian Grand Prix,tsunoda,alphatauri,12,2023,0.0,0.020896622564939543,0.0,0.0,16.106896732942232,0.0,55,0,1.0,0.3333333333333333,0,0.0,3,1.0,10
Belgian Grand Prix,gasly,alpine,12,2023,0.011504546648107548,0.06968833711794167,0.07692307692011835,2.6900000000000004,53.71503677022072,2.0,119,0,0.0,0.0,0,0.0,3,0.0,11
Belgian Grand Prix,bottas,alfa,12,2023,0.005559818082728554,0.15777638950339515,0.0,1.3,121.61238040885334,0.0,212,0,0.0,0.0,0,0.6666666666666666,3,0.0,12
Belgian Grand Prix,zhou,alfa,12,2023,0.008553566281120853,0.015122040897059569,0.0,2.0,11.655909961685824,0.0,33,0,0.0,0.0,0,0.0,3,0.0,13
Belgian Grand Prix,albon,williams,12,2023,0.07094327873561636,0.031376631227620126,0.038461538460059175,16.588,24.18477710646012,1.0,70,0,4.0,1.3333333333333333,0,0.0,3,0.0,14
Belgian Grand Prix,kevin_magnussen,haas,12,2023,0.0,0.0374140391629455,0.0,0.0,28.838347598377226,0.0,153,0,0.0,0.0,0,0.0,3,0.0,15
Belgian Grand Prix,ricciardo,alphatauri,12,2023,0.05215109361599384,0.10506995769066511,0.0,12.194,80.98681751076785,0.0,233,0,2.0,0.6666666666666666,0,0.0,3,0.0,16
Belgian Grand Prix,sargeant,williams,12,2023,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0.0,0.0,0,0.0,0,0.0,17
Belgian Grand Prix,hulkenberg,haas,12,2023,0.0,0.028990694157465788,0.0,0.0,22.3457219251337,0.0,195,0,0.0,0.0,0,0.0,0,0.0,18
Belgian Grand Prix,sainz,ferrari,12,2023,0.21444389416409657,0.42880772514270105,0.5769230769008876,50.141400000000004,330.52048127382847,15.0,174,0,4.0,1.6666666666666667,0,10.0,3,0.0,19
Belgian Grand Prix,piastri,mclaren,12,2023,0.23490231399528147,0.039711350385392016,0.0,54.92500000000001,30.60909090909091,0.0,11,0,12.0,7.333333333333333,0,7.333333333333333,0,0.0,20
